user_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,poutcome,y
BA2201423,38,blue-collar,married,postgraduate,no,yes,no,telephone,may,thu,403,nonexistent,no
BA2201424,44,self-employed,married,junior college,no,no,no,telephone,may,thu,626,nonexistent,no
BA2201425,29,blue-collar,married,high school,no,no,no,telephone,may,thu,12,nonexistent,no
BA2201426,46,blue-collar,divorced,postgraduate,no,no,no,telephone,may,thu,266,nonexistent,no
BA2201427,32,unemployed,divorced,postgraduate,no,,,telephone,may,thu,23,nonexistent,no
BA2201428,43,blue-collar,divorced,postgraduate,,no,no,telephone,may,thu,154,nonexistent,no
BA2201429,53,admin.,married,undergraduate,no,no,no,telephone,may,thu,10,nonexistent,no
BA2201430,43,blue-collar,married,postgraduate,,no,no,telephone,may,thu,301,nonexistent,no
BA2201431,35,services,single,postgraduate,no,no,yes,telephone,may,thu,240,nonexistent,no
BA2201432,49,admin.,divorced,postgraduate,no,yes,no,telephone,may,thu,312,nonexistent,no
BA2201433,35,blue-collar,married,postgraduate,,yes,no,telephone,may,thu,224,nonexistent,no
BA2201434,40,services,single,junior college,no,no,no,telephone,may,thu,202,nonexistent,no
BA2201435,29,services,divorced,high school,no,no,no,telephone,may,thu,144,nonexistent,no
BA2201436,43,blue-collar,married,postgraduate,,no,no,telephone,may,thu,263,nonexistent,no
BA2201437,47,blue-collar,married,postgraduate,no,no,no,telephone,may,thu,543,nonexistent,no
BA2201438,38,technician,married,undergraduate,,no,no,telephone,may,thu,257,nonexistent,no
BA2201439,48,technician,married,junior college,no,yes,no,telephone,may,thu,237,nonexistent,no
BA2201440,53,retired,married,high school,,yes,no,telephone,may,thu,23,nonexistent,no
BA2201441,53,management,married,undergraduate,no,yes,no,telephone,may,thu,209,nonexistent,no
BA2201442,51,blue-collar,married,postgraduate,,yes,no,telephone,may,thu,1178,nonexistent,yes
BA2201443,35,services,married,postgraduate,no,yes,yes,telephone,may,thu,442,nonexistent,no
BA2201444,31,entrepreneur,divorced,high school,no,yes,no,telephone,may,thu,1120,nonexistent,yes
BA2201445,46,entrepreneur,married,postgraduate,no,no,no,telephone,may,thu,186,nonexistent,no
BA2201446,28,blue-collar,married,postgraduate,,yes,yes,telephone,may,thu,318,nonexistent,no
BA2201447,38,admin.,married,postgraduate,,yes,no,telephone,may,thu,617,nonexistent,no
BA2201448,28,self-employed,single,undergraduate,no,yes,no,telephone,may,thu,226,nonexistent,no
BA2201449,50,technician,married,junior college,no,yes,no,telephone,may,thu,275,nonexistent,no
BA2201450,32,management,single,undergraduate,no,no,no,telephone,may,thu,81,nonexistent,no
BA2201451,31,blue-collar,divorced,postgraduate,no,yes,no,telephone,may,thu,74,nonexistent,no
BA2201452,39,blue-collar,married,postgraduate,,no,no,telephone,may,thu,285,nonexistent,no
BA2201453,41,blue-collar,married,postgraduate,no,no,yes,telephone,may,thu,261,nonexistent,no
BA2201454,31,admin.,married,high school,no,yes,yes,telephone,may,thu,151,nonexistent,no
BA2201455,54,blue-collar,married,postgraduate,,no,yes,telephone,may,thu,422,nonexistent,no
BA2201456,34,blue-collar,married,postgraduate,,no,yes,telephone,may,thu,159,nonexistent,no
BA2201457,51,services,married,high school,,yes,no,telephone,may,thu,102,nonexistent,no
BA2201458,45,blue-collar,single,postgraduate,no,no,no,telephone,may,thu,78,nonexistent,no
BA2201459,32,admin.,divorced,high school,no,no,yes,telephone,may,thu,15,nonexistent,no
BA2201460,28,student,married,undergraduate,no,no,yes,telephone,may,thu,352,nonexistent,no
BA2201461,40,management,married,undergraduate,no,yes,no,telephone,may,thu,345,nonexistent,no
BA2201462,55,admin.,divorced,undergraduate,no,yes,no,telephone,may,thu,230,nonexistent,no
BA2201463,41,self-employed,single,undergraduate,no,no,no,telephone,may,thu,296,nonexistent,no
BA2201464,57,services,divorced,high school,,no,yes,telephone,may,thu,185,nonexistent,no
BA2201465,44,entrepreneur,married,high school,no,yes,no,telephone,may,thu,181,nonexistent,no
BA2201466,29,blue-collar,single,high school,,yes,no,telephone,may,thu,133,nonexistent,no
BA2201467,38,admin.,single,undergraduate,no,no,no,telephone,may,thu,335,nonexistent,no
BA2201468,34,blue-collar,married,postgraduate,no,yes,no,telephone,may,thu,139,nonexistent,no
BA2201469,36,technician,single,undergraduate,no,yes,no,telephone,may,thu,163,nonexistent,no
BA2201470,39,services,divorced,high school,no,yes,no,telephone,may,thu,956,nonexistent,no
BA2201471,30,blue-collar,married,postgraduate,no,yes,yes,telephone,may,thu,166,nonexistent,no
BA2201472,35,services,married,postgraduate,no,no,no,telephone,may,thu,95,nonexistent,no
BA2201473,60,entrepreneur,married,postgraduate,no,no,no,telephone,may,thu,71,nonexistent,no
BA2201474,35,blue-collar,married,postgraduate,no,yes,no,telephone,may,thu,191,nonexistent,no
BA2201475,38,self-employed,single,undergraduate,no,no,no,telephone,may,thu,459,nonexistent,no
BA2201476,57,blue-collar,divorced,junior college,no,no,no,telephone,may,thu,100,nonexistent,no
BA2201477,44,technician,divorced,,no,no,yes,telephone,may,thu,233,nonexistent,no
BA2201478,40,entrepreneur,married,postgraduate,no,yes,no,telephone,may,thu,255,nonexistent,no
BA2201479,46,technician,divorced,postgraduate,no,yes,no,telephone,may,thu,128,nonexistent,no
BA2239485,50,technician,married,junior college,,yes,no,telephone,may,thu,56,nonexistent,no
BA2201481,45,management,married,undergraduate,no,yes,no,telephone,may,thu,4,nonexistent,no
BA2201482,57,services,married,postgraduate,no,no,no,telephone,may,thu,43,nonexistent,no
BA2201483,35,admin.,single,postgraduate,no,yes,no,telephone,may,thu,210,nonexistent,no
BA2201484,38,blue-collar,married,postgraduate,no,no,no,telephone,may,thu,21,nonexistent,no
BA2201485,30,services,divorced,high school,no,yes,no,telephone,may,thu,67,nonexistent,no
BA2201486,25,services,divorced,high school,no,no,no,telephone,may,thu,219,nonexistent,no
BA2201487,52,self-employed,single,undergraduate,,yes,no,telephone,may,thu,169,nonexistent,no
BA2201488,37,technician,single,undergraduate,no,yes,no,telephone,may,thu,248,nonexistent,no
BA2201489,60,retired,divorced,high school,no,yes,no,telephone,may,thu,223,nonexistent,no
BA2201490,42,blue-collar,married,postgraduate,,no,no,telephone,may,thu,92,nonexistent,no
BA2201491,37,blue-collar,married,junior college,no,yes,no,telephone,may,thu,112,nonexistent,no
BA2201492,43,services,married,high school,no,no,no,telephone,may,thu,205,nonexistent,no
BA2201493,33,services,,high school,no,yes,yes,telephone,may,thu,155,nonexistent,no
BA2201494,32,technician,married,junior college,no,yes,yes,telephone,may,thu,105,nonexistent,no
BA2201495,41,technician,married,junior college,no,no,no,telephone,may,thu,112,nonexistent,no
BA2201496,37,blue-collar,married,postgraduate,,no,no,telephone,may,thu,383,nonexistent,no
BA2201497,39,blue-collar,married,postgraduate,,no,no,telephone,may,thu,193,nonexistent,no
BA2201498,36,services,married,high school,no,no,yes,telephone,may,thu,207,nonexistent,no
BA2201499,38,blue-collar,married,postgraduate,,no,no,telephone,may,thu,132,nonexistent,no
BA2201500,33,admin.,married,high school,no,yes,yes,telephone,may,thu,10,nonexistent,no
BA2201501,41,services,divorced,high school,no,yes,no,telephone,may,thu,985,nonexistent,yes
BA2201502,58,services,married,postgraduate,no,no,no,telephone,may,thu,249,nonexistent,no
BA2201503,44,blue-collar,single,postgraduate,,no,no,telephone,may,thu,122,nonexistent,no
BA2201504,36,blue-collar,married,postgraduate,,no,no,telephone,may,thu,300,nonexistent,no
BA2201505,33,admin.,married,high school,no,yes,no,telephone,may,thu,672,nonexistent,no
BA2201506,30,technician,married,junior college,no,no,no,telephone,may,thu,390,nonexistent,no
BA2201507,44,blue-collar,married,postgraduate,,no,no,telephone,may,thu,116,nonexistent,no
BA2201508,32,admin.,married,high school,no,yes,yes,telephone,may,thu,21,nonexistent,no
BA2201509,38,admin.,married,postgraduate,,no,no,telephone,may,thu,192,nonexistent,no
BA2201510,41,blue-collar,married,junior college,,yes,no,telephone,may,thu,8,nonexistent,no
BA2201511,40,services,married,postgraduate,,no,no,telephone,may,thu,13,nonexistent,no
BA2201512,33,blue-collar,married,postgraduate,,yes,yes,telephone,may,thu,369,nonexistent,no
BA2201513,28,admin.,single,undergraduate,no,yes,no,telephone,may,thu,393,nonexistent,no
BA2201514,46,blue-collar,married,postgraduate,no,no,no,telephone,may,thu,246,nonexistent,no
BA2201515,35,technician,married,undergraduate,no,yes,no,telephone,may,thu,330,nonexistent,no
BA2201516,40,admin.,married,undergraduate,,yes,yes,telephone,may,thu,91,nonexistent,no
BA2201517,36,services,married,high school,no,yes,no,telephone,may,thu,84,nonexistent,no
BA2201518,38,management,married,undergraduate,,no,no,telephone,may,thu,277,nonexistent,no
BA2201519,36,services,married,high school,no,yes,no,telephone,may,thu,399,nonexistent,no
BA2201520,40,admin.,married,high school,,yes,no,telephone,may,thu,89,nonexistent,no
BA2201521,31,services,married,postgraduate,no,yes,no,telephone,may,thu,297,nonexistent,no
BA2201522,47,technician,married,junior college,no,yes,no,telephone,may,thu,111,nonexistent,no
BA2201523,35,technician,single,junior college,no,yes,no,telephone,may,thu,170,nonexistent,no
BA2201524,29,admin.,single,undergraduate,no,no,no,telephone,may,thu,141,nonexistent,no
BA2201525,29,blue-collar,single,high school,no,yes,yes,telephone,may,thu,886,nonexistent,no
BA2201526,35,self-employed,married,undergraduate,no,no,yes,telephone,may,thu,49,nonexistent,no
BA2201527,33,services,single,postgraduate,,no,no,telephone,may,thu,89,nonexistent,no
BA2201528,41,management,divorced,undergraduate,,yes,yes,telephone,may,thu,341,nonexistent,no
BA2201529,54,admin.,married,undergraduate,no,yes,no,telephone,may,thu,461,nonexistent,no
BA2201530,31,admin.,single,undergraduate,no,no,yes,telephone,may,thu,515,nonexistent,no
BA2201531,55,technician,married,undergraduate,no,yes,no,telephone,may,thu,123,nonexistent,no
BA2201532,38,admin.,married,high school,no,no,no,telephone,may,thu,179,nonexistent,no
BA2201533,41,services,married,high school,no,no,yes,telephone,may,thu,102,nonexistent,no
BA2201534,49,unemployed,married,undergraduate,no,yes,yes,telephone,may,thu,272,nonexistent,no
BA2201535,39,services,married,high school,no,yes,no,telephone,may,thu,17,nonexistent,no
BA2201536,34,blue-collar,divorced,junior college,no,no,yes,telephone,may,thu,291,nonexistent,no
BA2201537,39,services,divorced,high school,no,yes,no,telephone,may,thu,209,nonexistent,no
BA2201538,37,services,married,high school,no,no,no,telephone,may,thu,1187,nonexistent,no
BA2201539,45,blue-collar,married,high school,no,yes,no,telephone,may,thu,89,nonexistent,no
BA2201540,49,admin.,married,undergraduate,no,yes,yes,telephone,may,thu,123,nonexistent,no
BA2201541,43,blue-collar,married,postgraduate,,no,no,telephone,may,thu,200,nonexistent,no
BA2201542,40,management,married,high school,no,no,no,telephone,may,thu,104,nonexistent,no
BA2201543,42,admin.,married,undergraduate,no,yes,no,telephone,may,thu,117,nonexistent,no
BA2201544,47,services,single,high school,no,no,no,telephone,may,thu,37,nonexistent,no
BA2201545,56,entrepreneur,married,undergraduate,no,yes,no,telephone,may,thu,51,nonexistent,no
BA2201546,43,management,married,undergraduate,no,no,no,telephone,may,thu,627,nonexistent,no
BA2201547,34,blue-collar,married,postgraduate,no,no,no,telephone,may,thu,466,nonexistent,no
BA2201548,29,admin.,divorced,undergraduate,no,no,no,telephone,may,thu,101,nonexistent,no
BA2201549,53,entrepreneur,married,undergraduate,no,yes,no,telephone,may,thu,303,nonexistent,no
BA2201550,50,entrepreneur,married,postgraduate,no,yes,no,telephone,may,thu,283,nonexistent,no
BA2201551,51,self-employed,married,undergraduate,,no,no,telephone,may,thu,826,nonexistent,no
BA2201552,20,entrepreneur,single,high school,no,no,no,telephone,may,thu,598,nonexistent,no
BA2201553,41,blue-collar,married,junior college,,yes,no,telephone,may,thu,120,nonexistent,no
BA2201554,47,blue-collar,married,postgraduate,no,yes,no,telephone,may,thu,185,nonexistent,no
BA2201555,48,technician,married,junior college,no,yes,no,telephone,may,thu,220,nonexistent,no
BA2201556,29,entrepreneur,married,undergraduate,no,yes,no,telephone,may,thu,423,nonexistent,no
BA2201557,28,technician,single,junior college,no,yes,yes,telephone,may,thu,337,nonexistent,no
BA2201558,31,blue-collar,single,junior college,no,no,no,telephone,may,thu,99,nonexistent,no
BA2201559,29,blue-collar,single,postgraduate,no,no,no,telephone,may,thu,27,nonexistent,no
BA2201560,42,blue-collar,married,postgraduate,,yes,no,telephone,may,thu,160,nonexistent,no
BA2201561,40,blue-collar,single,postgraduate,,no,no,telephone,may,thu,201,nonexistent,no
BA2201562,33,management,married,undergraduate,no,no,no,telephone,may,thu,166,nonexistent,no
BA2201563,33,services,single,junior college,no,no,no,telephone,may,thu,182,nonexistent,no
BA2201564,34,management,divorced,postgraduate,,yes,no,telephone,may,thu,271,nonexistent,no
BA2201565,36,admin.,married,high school,no,yes,no,telephone,may,thu,103,nonexistent,no
BA2201566,35,admin.,married,undergraduate,no,yes,no,telephone,may,thu,379,nonexistent,no
BA2201567,38,technician,divorced,junior college,no,yes,no,telephone,may,thu,287,nonexistent,no
BA2201568,31,blue-collar,single,postgraduate,no,no,no,telephone,may,thu,732,nonexistent,no
BA2201569,30,blue-collar,married,postgraduate,no,no,no,telephone,may,thu,126,nonexistent,no
BA2201570,42,admin.,single,undergraduate,no,no,no,telephone,may,thu,172,nonexistent,no
BA2201571,27,technician,single,high school,no,yes,no,telephone,may,thu,43,nonexistent,no
BA2201572,39,retired,single,high school,no,no,no,telephone,may,thu,109,nonexistent,no
BA2201573,38,admin.,married,high school,no,yes,no,telephone,may,thu,191,nonexistent,no
BA2201574,30,management,married,undergraduate,no,yes,no,telephone,may,thu,117,nonexistent,no
BA2201575,52,housemaid,married,undergraduate,no,yes,no,telephone,may,thu,64,nonexistent,no
BA2201576,38,admin.,married,high school,no,yes,no,telephone,may,thu,260,nonexistent,no
BA2201577,54,technician,married,postgraduate,no,no,no,telephone,may,thu,207,nonexistent,no
BA2201578,29,admin.,single,undergraduate,no,yes,no,telephone,may,thu,128,nonexistent,no
BA2201579,32,blue-collar,married,postgraduate,,no,no,telephone,may,fri,180,nonexistent,no
BA2201580,28,admin.,married,high school,no,no,no,telephone,may,fri,144,nonexistent,no
BA2201581,30,admin.,married,high school,no,yes,no,telephone,may,fri,110,nonexistent,no
BA2201582,44,technician,married,junior college,,no,yes,telephone,may,fri,203,nonexistent,no
BA2201583,37,blue-collar,married,postgraduate,no,no,no,telephone,may,fri,85,nonexistent,no
BA2201584,48,admin.,married,junior college,,yes,no,telephone,may,fri,211,nonexistent,no
BA2201585,25,blue-collar,married,junior college,,no,no,telephone,may,fri,94,nonexistent,no
BA2201586,49,blue-collar,married,postgraduate,,no,no,telephone,may,fri,122,nonexistent,no
BA2201587,60,technician,married,undergraduate,,yes,no,telephone,may,fri,175,nonexistent,no
BA2201588,29,admin.,single,high school,no,no,no,telephone,may,fri,132,nonexistent,no
BA2201589,55,technician,married,postgraduate,,,,telephone,may,fri,130,nonexistent,no
BA2201590,41,blue-collar,married,postgraduate,,yes,no,telephone,may,fri,208,nonexistent,no
BA2201591,39,services,single,high school,no,no,no,telephone,may,fri,346,nonexistent,no
BA2201592,39,management,married,high school,no,no,no,telephone,may,fri,205,nonexistent,no
BA2201593,31,admin.,married,undergraduate,no,yes,no,telephone,may,fri,218,nonexistent,no
BA2201594,38,services,married,high school,no,no,no,telephone,may,fri,62,nonexistent,no
BA2201595,32,technician,married,undergraduate,no,yes,no,telephone,may,fri,93,nonexistent,no
BA2201596,53,housemaid,divorced,postgraduate,,,,telephone,may,fri,85,nonexistent,no
BA2201597,37,admin.,married,high school,no,,,telephone,may,fri,97,nonexistent,no
BA2201598,34,self-employed,married,junior college,no,,,telephone,may,fri,252,nonexistent,no
BA2201599,31,admin.,married,high school,no,yes,yes,telephone,may,fri,286,nonexistent,no
BA2201600,39,unemployed,married,high school,no,no,no,telephone,may,fri,241,nonexistent,no
BA2201601,39,unemployed,married,high school,no,yes,no,telephone,may,fri,283,nonexistent,no
BA2201602,39,unemployed,married,high school,no,yes,no,telephone,may,fri,380,nonexistent,no
BA2201603,37,admin.,married,high school,no,yes,no,telephone,may,fri,584,nonexistent,no
BA2201604,30,blue-collar,married,postgraduate,no,no,no,telephone,may,fri,371,nonexistent,no
BA2201605,32,blue-collar,married,junior college,no,no,no,telephone,may,fri,274,nonexistent,no
BA2201606,37,technician,married,postgraduate,no,no,no,telephone,may,fri,71,nonexistent,no
BA2201607,27,blue-collar,married,undergraduate,no,no,yes,telephone,may,fri,357,nonexistent,no
BA2201608,32,,,undergraduate,no,no,no,telephone,may,fri,617,nonexistent,yes
BA2201609,33,blue-collar,single,postgraduate,no,yes,no,telephone,may,fri,215,nonexistent,no
BA2201610,47,blue-collar,single,postgraduate,no,no,no,telephone,may,fri,131,nonexistent,no
BA2201611,40,blue-collar,married,postgraduate,,no,no,telephone,may,fri,188,nonexistent,no
BA2201612,38,blue-collar,married,postgraduate,,yes,yes,telephone,may,fri,383,nonexistent,no
